participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
24,DFT_CRT,time_and_value_scaling,wide,DEoptimR,0.8836792831913207,1,0.9928117050433222,0.5576101314838037,1,1.3415771464368922,1.0500821215116882,0.8195164373627317,3.036084105069504,1.335166491640553
