participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
70,DDM,time_and_value_scaling_t0,wide,DEoptim,1,0.33858159734169024,1,0.8691275417804718,1.4269972432707438,1,5.850572166964412,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
70,DDM,time_and_value_scaling_t0,wide,DEoptim,2,0.33858159734169024,1,0.8691275417804718,1.4269972432707438,1,5.850572166964412,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
70,DDM,time_and_value_scaling_t0,wide,DEoptim,3,0.6899829997122289,1,0.9406230302061884,0.7009848613729703,1,2.1269034687429667,0.9453947327841493,5.86202039766335,0.2523804653296251,1.1226199602824636
70,DDM,time_and_value_scaling_t0,wide,DEoptim,4,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,8.94940220285207,0.9632675113221371,3.26845831756578,0.7156782120210121,0.9263718410627917
70,DDM,time_and_value_scaling_t0,wide,DEoptim,5,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,8.94940220285207,0.9632675113221371,3.26845831756578,0.7156782120210121,0.9263718410627917
70,DDM,time_and_value_scaling_t0,wide,DEoptim,6,0.6899829997122289,1,0.9406230302061884,0.5666094315817732,1,2.1269034687429667,0.9453947327841493,5.86202039766335,0.2523804653296251,1.1226199602824636
70,DDM,time_and_value_scaling_t0,wide,DEoptim,7,0.6899829997122289,1,0.9406230302061884,0.5666094315817732,1,2.1269034687429667,0.9453947327841493,5.86202039766335,0.2523804653296251,1.1226199602824636
70,DDM,time_and_value_scaling_t0,wide,DEoptim,8,0.6899829997122289,1,0.9406230302061884,0.5666094315817732,1,2.1269034687429667,0.9453947327841493,5.86202039766335,0.2523804653296251,1.1226199602824636
70,DDM,time_and_value_scaling_t0,wide,DEoptim,9,0.6899829997122289,1,0.9406230302061884,0.5666094315817732,1,2.1269034687429667,0.9453947327841493,5.86202039766335,0.2523804653296251,1.1226199602824636
70,DDM,time_and_value_scaling_t0,wide,DEoptim,10,0.9415721728466452,1,1.6845155919156967,0.26891385174822063,1,1.7354017924293876,0.45220370729746173,3.686762773681547,1.5395770995062776,1.1058681158930996
70,DDM,time_and_value_scaling_t0,wide,DEoptim,11,0.9415721728466452,1,1.6845155919156967,0.26891385174822063,1,1.7354017924293876,0.45220370729746173,3.686762773681547,1.5395770995062776,1.1058681158930996
70,DDM,time_and_value_scaling_t0,wide,DEoptim,12,0.631860045993235,1,1.5104425947965827,0.6545644802890735,1,5.766812898218632,0.992504173695921,4.975569055526984,0.6482400830769914,0.996449128971219
70,DDM,time_and_value_scaling_t0,wide,DEoptim,13,0.631860045993235,1,1.5104425947965827,0.6545644802890735,1,5.766812898218632,0.992504173695921,4.975569055526984,0.6482400830769914,0.996449128971219
70,DDM,time_and_value_scaling_t0,wide,DEoptim,14,0.631860045993235,1,1.5104425947965827,0.6545644802890735,1,5.766812898218632,0.992504173695921,4.975569055526984,0.6482400830769914,0.996449128971219
70,DDM,time_and_value_scaling_t0,wide,DEoptim,15,0.631860045993235,1,1.5104425947965827,0.6545644802890735,1,5.766812898218632,0.992504173695921,4.975569055526984,0.6482400830769914,0.996449128971219
70,DDM,time_and_value_scaling_t0,wide,DEoptim,16,0.631860045993235,1,1.5104425947965827,0.6545644802890735,1,5.766812898218632,0.992504173695921,4.975569055526984,0.6482400830769914,0.996449128971219
70,DDM,time_and_value_scaling_t0,wide,DEoptim,17,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,18,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,19,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,20,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,21,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,22,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,23,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,24,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,25,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,26,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,27,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,28,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,29,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.7385809052498797,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,30,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.5911490210281474,1.239519031570205
70,DDM,time_and_value_scaling_t0,wide,DEoptim,31,0.5734616774134338,1,2.0151456627063453,0.36236888885621,1,5.243442644380033,0.9632675113221371,4.617824401290061,1.5911490210281474,1.239519031570205
