participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
9,DFT_CRT,value_scaling_t0,wide,DEoptimR,1.7092842988621615,1,0.9961911387748603,1.1643961081846774,1,0.3964459436678599,3.962578250439623,1.1295742815385847,1.2332165860746085,1.2406880153316915
