participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
85,DFT_CRT,date_delay_time_scaling,wide,DEoptim,698,TRUE,-307.4098607837314,626.8197215674628,645.418920134408
