participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
11,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,0.7454201597392166,1,1.0011825589980003,0.37311990062000827,1,0.5202364981657328,1.2595906256549485,0.8963476546272408,2.303405443260052,1.3672787471570431,1.4064661536101808,1.3839061291572026
