participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
41,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.9996031614580712,1,0.9992198590729373,0.7046615837063923,1,0.5459034269185304,2.595152862672552,1.307942925218728,1.5519181640829427,1.3215266273995017
