participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
46,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1.0463461638619997,1,0.9579504656702239,1.40494064385198,1,3.2983670570506787,0.22101662463573768,0.892074136771677,2.9560223462620456,1.4843724101671378,1.3290653364199936,1.380647603221617
