participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,1,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,0.14424150065369906,6.982802058982196,0.7035424362635241,0.10536817348329351
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,2,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,0.14424150065369906,6.982802058982196,0.7035424362635241,0.10536817348329351
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,3,0.2988334070174188,1,1.3867138808086596,0.10449680090460345,1,0.6133792222888343,5.334526375570391,1.2506010912833632,1.6013244068780292
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,4,0.2988334070174188,1,1.3867138808086596,0.10449680090460345,1,0.6133792222888343,5.334526375570391,1.2506010912833632,1.6013244068780292
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,5,0.2988334070174188,1,1.3867138808086596,0.10449680090460345,1,0.6133792222888343,5.334526375570391,1.2506010912833632,1.6013244068780292
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,6,0.2988334070174188,1,1.3867138808086596,0.10449680090460345,1,0.6133792222888343,5.334526375570391,1.2506010912833632,1.6013244068780292
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,7,2.7469667372982114,1,0.9701108802872441,0.6311774516622461,1,0.27659368945935786,5.222253306051684,0.7491453406271529,0.7247982784848741
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,8,2.7469667372982114,1,0.9701108802872441,0.6311774516622461,1,0.27659368945935786,5.222253306051684,0.7491453406271529,0.7247982784848741
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,9,2.7469667372982114,1,0.9701108802872441,0.6311774516622461,1,0.27659368945935786,5.222253306051684,0.7491453406271529,0.7247982784848741
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,10,0.2988334070174188,1,1.3867138808086596,0.12062707207409795,1,0.6133792222888343,5.334526375570391,0.18353329909887015,0.09879929699236528
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,11,0.2988334070174188,1,1.3867138808086596,0.12062707207409795,1,0.6133792222888343,5.334526375570391,0.18353329909887015,0.09879929699236528
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,12,0.2988334070174188,1,1.3867138808086596,0.12062707207409795,1,0.6133792222888343,5.334526375570391,0.18353329909887015,0.09879929699236528
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,13,0.2988334070174188,1,1.3867138808086596,0.12062707207409795,1,0.6133792222888343,5.334526375570391,0.18353329909887015,0.09879929699236528
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,14,0.2988334070174188,1,1.3867138808086596,0.12062707207409795,1,0.6133792222888343,5.334526375570391,0.18353329909887015,0.09879929699236528
20,DFT_CRT,value_scaling_t0,wide,DEoptimR,15,2.090284386739048,1,0.7311637921130282,0.7028529947268003,1,0.12971113032088233,4.491912954549381,1.2363468462643104,0.45860327620540553
