participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
81,DFT_CRT,date_delay_time_scaling,wide,DEoptimR,221,TRUE,-334.14327336984803,680.2865467396961,698.9222195830996
