participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
23,DDM,date_delay_time_scaling_t0,wide,DEoptimR,629,TRUE,-270.3344947374123,554.6689894748246,576.4529039933204
