participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
19,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1.7477582480172082,1,1.2433756532186808,1.02323268707093,1,9.999999293921261,4.787117177788606e-7,0.5382947185574384,3.164093452469105,1.2777471160319593,1.3391138343984517,1.2997140414465984
