participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
86,DFT_CRT,time_scaling_t0,wide,DEoptimR,2.2066291690294113,1,1.690627053344131,1,1.0882894411223594,1.0909346409897962,0.6401952590521045,2.229447899757426,1.429796796120521,1.369147950605624,1.378130972983912
