participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
64,DFT_CRT,value_scaling,wide,DEoptimR,1.1002845398353158,1,0.9942852020741468,0.49174117715806054,1,0.6877054731750186,3.000261869011752,1.3409329487358699
