participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
45,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,0.8200662563525443,1,0.9938807422460905,0.8743980486129569,1,1.2532963494098137,1.1393197013553684,0.8712601303858575,3.17050386882556,1.4994994792126648,1.38359386283802,1.5569438932388737
