participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
41,DDM,value_scaling_t0,wide,DEoptim,0.6509529861076278,1,1.018487149350288,0.6856595331937022,1,0.8574923685444757,2.7077074386596305,1.304765085810667,1.5557427022526864,1.3194280331914652
