participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
89,DDM,time_and_value_scaling_t0,wide,DEoptim,delay,512.2486717294796,0.09195640505254042
89,DDM,time_and_value_scaling_t0,wide,DEoptim,date,1333.314480775425,0.2393501696015167
