participant_id,model,parameterization,bound_settings,algorithm,frame,ip,delay
68,DDM,time_and_value_scaling,wide,DEoptim,delay,43.519999999999996,0
68,DDM,time_and_value_scaling,wide,DEoptim,delay,41.65201213847621,1
68,DDM,time_and_value_scaling,wide,DEoptim,delay,41.21924897131148,2
68,DDM,time_and_value_scaling,wide,DEoptim,delay,40.920765028053445,3
68,DDM,time_and_value_scaling,wide,DEoptim,delay,40.68565288643891,4
68,DDM,time_and_value_scaling,wide,DEoptim,delay,40.48864623312375,5
68,DDM,time_and_value_scaling,wide,DEoptim,delay,40.31749056442216,6
68,DDM,time_and_value_scaling,wide,DEoptim,delay,40.165210395255464,7
68,DDM,time_and_value_scaling,wide,DEoptim,delay,40.027416110217374,8
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.90114700922546,9
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.784301704097295,10
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.675329164040356,11
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.57304848148805,12
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.47653757094778,13
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.38506121429532,14
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.29802275482307,15
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.21493062558455,16
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.13537452384031,17
68,DDM,time_and_value_scaling,wide,DEoptim,delay,39.059008053753175,18
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.98553582324137,19
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.91470368011247,20
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.846291206512674,21
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.780105867760355,22
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.715978393010644,23
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.6537590866467,24
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.59331485226653,25
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.53452676886489,26
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.47728809964444,27
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.421502643213465,28
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.36708335827646,29
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.313951208665344,30
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.26203418730272,31
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.21126648654531,32
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.16158778910225,33
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.11294265891042,34
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.065280015373084,35
68,DDM,time_and_value_scaling,wide,DEoptim,delay,38.01855267751489,36
68,DDM,time_and_value_scaling,wide,DEoptim,delay,37.97271696708572,37
68,DDM,time_and_value_scaling,wide,DEoptim,delay,37.92773236161489,38
68,DDM,time_and_value_scaling,wide,DEoptim,delay,37.883561189989045,39
68,DDM,time_and_value_scaling,wide,DEoptim,delay,37.840168364392966,40
