participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
79,DDM,value_scaling_t0,wide,DEoptimR,0.6105353057998559,1,0.9805521548402539,0.7919993912823156,1,0.8428371241263584,4.024662365944987,1.734427548919956,1.7361213411954222
