participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
74,DFT_CRT,time_scaling_t0,wide,DEoptimR,delay,4312.1309323112755,0.7740928977178732
74,DFT_CRT,time_scaling_t0,wide,DEoptimR,date,4164.135352011577,0.7475254466358099
