participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
58,DDM,time_scaling_t0,wide,DEoptim,0.6116503015663014,1,0.6417607911973195,1,0.809254292319731,1.0749453189844065,0.7534773942685054,2.3569682856424907,1.3477134710954912,1.3724170144547458,1.3428963423813174
