participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
92,DFT_CRT,value_scaling_t0,wide,DEoptim,2.9999999996969167,1,1.011559627859231,2.739127592144605,1,0.5260928977475695,4.519216091696943,1.4159907771083555,1.4529060532776956,1.8870615627786673
