participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,1,2.0632905573025346,1,0.5758397192694247,0.7708738002879546,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,2,2.0632905573025346,1,0.5758397192694247,0.7708738002879546,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,3,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,4,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,5,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,4.335387298464775,0.1460665686191805,2.190198044148735,1.2728349658916704
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,6,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,4.335387298464775,0.1460665686191805,2.190198044148735,1.2728349658916704
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,7,1.9714030697895213,1,2.1719616728369147,0.7485978484242968,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.4445361367034726
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,8,1.9714030697895213,1,2.1719616728369147,0.7485978484242968,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,9,1.9714030697895213,1,2.1719616728369147,0.7485978484242968,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,10,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,11,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,12,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,13,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,14,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,15,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,16,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,17,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,18,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,19,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,20,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,21,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,22,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,23,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
75,DFT_CRT,time_and_value_scaling,wide,DEoptim,24,2.7360011062668637,1,1.6838476461265237,0.946480374573525,1,5.43710989234969,0.09418708843757964,3.0872280908235226,1.0257830180419107
