participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
65,DFT_CRT,date_delay_time_and_value_scaling_t0,wide,DEoptim,1375,TRUE,-263.0050210679801,542.0100421359602,566.510802400176
