participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
47,DDM,defer_speedup_value_scaling,wide,DEoptimR,467,TRUE,-366.9079382432825,745.815876486565,766.5221072079592
