participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1.0344616424319917,1,0.9935152133525486,0.4570198720265096,1,2.664424444416567,2.0812239150819547,0.7101210530147946,3.7150842416566614,1.1629121972210827,1.2629495265593982,1.1897518713159698
