participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t01,t02
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,0.1298245965645183,3.576965634634252,1.41441113561159,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,2,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,0.1298245965645183,3.576965634634252,1.41441113561159,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,3,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,4,0.09661061179358513,1,1.7031581802293658,1.9642833083309235,1,4.975404674187303,0.8740781714876815,3.7463828754243433,0.47183090472919864,0.7474144410318696
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,5,0.09661061179358513,1,1.7031581802293658,1.9642833083309235,1,4.975404674187303,0.8740781714876815,3.7463828754243433,0.47183090472919864,0.7474144410318696
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,6,0.09661061179358513,1,1.7031581802293658,1.9642833083309235,1,4.873290119171143,0.8740781714876815,3.7463828754243433,0.47183090472919864,0.7474144410318696
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,7,0.09661061179358513,1,1.7031581802293658,1.9642833083309235,1,4.873290119171143,0.8740781714876815,3.7463828754243433,1.2094744672235662,0.7474144410318696
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,8,0.09661061179358513,1,1.7031581802293658,1.9642833083309235,1,4.873290119171143,0.8803708708233908,3.7463828754243433,1.2094744672235662,0.7474144410318696
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,9,0.09661061179358513,1,1.7031581802293658,1.9642833083309235,1,4.873290119171143,0.8803708708233908,3.7463828754243433,1.2094744672235662,0.7474144410318696
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,10,1.0370023479359225,1,2.716979751130566,2.235056285841856,1,5.766812898218632,0.7915727286674993,3.4483250872907223,0.3614852354396135,0.8539249222376382
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,11,2.88189376444323,1,1.0278874430805445,1.8582150953892285,1,9.185536736622453,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,12,2.88189376444323,1,1.0278874430805445,1.8582150953892285,1,9.185536736622453,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,13,2.88189376444323,1,1.0278874430805445,1.8582150953892285,1,9.185536736622453,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,14,2.88189376444323,1,1.0278874430805445,1.8582150953892285,1,9.185536736622453,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,15,2.88189376444323,1,1.0278874430805445,2.1619665270548016,1,1.7200792022049427,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,16,2.88189376444323,1,1.0278874430805445,2.1619665270548016,1,1.7200792022049427,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,17,2.88189376444323,1,1.0278874430805445,2.1619665270548016,1,1.7200792022049427,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,18,2.88189376444323,1,1.0278874430805445,2.1619665270548016,1,1.7200792022049427,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,19,2.88189376444323,1,1.0278874430805445,2.1619665270548016,1,1.7200792022049427,0.1298245965645183,3.576965634634252,1.1557498983177354,0.5276778176659719
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,20,2.135988698753807,1,0.7672352809924632,1.9981489762387226,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,0.9534048276254908
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,21,2.6236510491258467,1,1.6016858016662296,1.5686476078475193,1,8.88390566363752,0.17125837304059366,2.497718552853912,1.2533275582485324,1.1920212542400697
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,22,2.6236510491258467,1,1.6016858016662296,1.5686476078475193,1,8.88390566363752,0.17125837304059366,2.497718552853912,1.2533275582485324,1.1920212542400697
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,23,2.135988698753807,1,0.7672352809924632,1.9981489762387226,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,24,2.135988698753807,1,0.7672352809924632,1.9981489762387226,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,25,2.135988698753807,1,0.7672352809924632,1.9981489762387226,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,26,1.5934031082051048,1,2.435348384594545,1.5778025570172256,1,1.1567602452999344,0.46556300426241304,3.705741263340225,1.0344431930308566,1.0858605052318822
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,27,2.2301593247125857,1,1.3572019958122676,1.9981489762387226,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,28,2.2301593247125857,1,1.3572019958122676,1.9981489762387226,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,29,2.2301593247125857,1,1.3572019958122676,2.150430047443415,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,30,2.2301593247125857,1,1.3572019958122676,2.150430047443415,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,31,2.2301593247125857,1,1.3572019958122676,2.150430047443415,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,32,2.2301593247125857,1,1.3572019958122676,2.150430047443415,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,33,2.5246144031136297,1,2.460443723920068,2.2618349312497146,1,3.9329618015812393,0.26882436638420565,2.670618537922086,1.2533275582485324,1.1920212542400697
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,34,2.2301593247125857,1,2.235341027335302,2.150430047443415,1,3.067528007977158,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,35,2.2301593247125857,1,2.235341027335302,2.150430047443415,1,2.0099842837947524,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,36,2.2301593247125857,1,2.235341027335302,2.150430047443415,1,2.0099842837947524,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,37,2.2301593247125857,1,2.235341027335302,2.150430047443415,1,2.0099842837947524,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,38,2.2301593247125857,1,2.235341027335302,2.150430047443415,1,2.0099842837947524,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,39,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,2.0099842837947524,0.2954111437779898,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,40,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,3.2218349196997087,0.4178709080387792,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,41,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,3.2218349196997087,0.4178709080387792,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,42,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,3.2218349196997087,0.4178709080387792,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,43,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,3.2218349196997087,0.4178709080387792,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,44,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,3.2218349196997087,0.4178709080387792,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,45,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,3.2218349196997087,0.4178709080387792,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,46,2.2301593247125857,1,2.235341027335302,2.4280965593886084,1,3.2218349196997087,0.4178709080387792,3.107392707401084,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,47,2.4670033685875565,1,2.670182750723943,2.907624557729677,1,3.1713006990815993,0.37588807695625953,3.213127731027842,1.1791361678662384,1.375898552270047
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,48,2.5131425945461,1,2.696013306177003,2.7131258244061693,1,4.534774833242296,0.44144032134648514,2.6641294472615424,1.1925332054614464,1.3515820003280825
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,49,2.5131425945461,1,2.696013306177003,2.7131258244061693,1,4.534774833242296,0.44144032134648514,2.6641294472615424,1.1925332054614464,1.3515820003280825
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,50,2.5131425945461,1,2.696013306177003,2.7131258244061693,1,4.534774833242296,0.44144032134648514,2.6641294472615424,1.1925332054614464,1.3515820003280825
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,51,2.5131425945461,1,2.696013306177003,2.7131258244061693,1,4.534774833242296,0.44144032134648514,2.6641294472615424,1.1925332054614464,1.3515820003280825
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,52,2.288004154798109,1,2.28001153426086,2.465936002420162,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,53,2.288004154798109,1,2.28001153426086,2.465936002420162,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,54,2.288004154798109,1,2.28001153426086,2.465936002420162,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,55,2.288004154798109,1,2.28001153426086,2.465936002420162,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,56,2.2631465538281437,1,1.5286458847112954,2.605983004705049,1,0.9357566509703283,0.43099503587512666,3.019523081138048,1.1347361442149935,1.2213260107904795
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,57,2.2631465538281437,1,1.5286458847112954,2.605983004705049,1,0.9357566509703283,0.43099503587512666,3.019523081138048,1.1347361442149935,1.2213260107904795
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,58,2.2631465538281437,1,1.5286458847112954,2.605983004705049,1,0.9357566509703283,0.43099503587512666,3.019523081138048,1.1347361442149935,1.2213260107904795
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,59,2.2631465538281437,1,1.5286458847112954,2.605983004705049,1,0.9357566509703283,0.43099503587512666,3.019523081138048,1.1347361442149935,1.2213260107904795
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,60,2.2301593247125857,1,2.235341027335302,2.8863189276826002,1,0.9995065771712641,0.4178709080387792,3.0813451421533107,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,61,2.2301593247125857,1,2.235341027335302,2.8863189276826002,1,0.9995065771712641,0.4178709080387792,3.0813451421533107,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,62,2.2631465538281437,1,2.346614788460022,2.79116241109195,1,1.1205230746864772,0.43099503587512666,3.019523081138048,1.1347361442149935,1.2213260107904795
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,63,2.2631465538281437,1,2.346614788460022,2.79116241109195,1,1.1205230746864772,0.43099503587512666,3.019523081138048,1.1347361442149935,1.2213260107904795
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,64,2.2631465538281437,1,2.346614788460022,2.79116241109195,1,1.1205230746864772,0.43099503587512666,3.019523081138048,1.1347361442149935,1.2213260107904795
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,65,2.288004154798109,1,2.9586405957345536,2.9522648693680704,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,66,2.288004154798109,1,2.9586405957345536,2.9522648693680704,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,67,1.8345594606562514,1,2.7089542100521493,2.6259288005767614,1,1.1252618267948904,0.5484707069794418,2.956565280981733,1.249957127296828,1.227143043990596
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,68,2.288004154798109,1,2.460101175482305,2.6319685520327987,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,69,2.288004154798109,1,2.460101175482305,2.6319685520327987,1,1.2349502721369017,0.3859235180298264,2.704728356533526,1.2555996692486244,1.4260261870653332
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,70,1.4312195397005416,1,2.8965265361449033,1.8241402675094327,1,0.6910710544483399,0.630521472106445,2.750543805340459,1.3045713703263715,1.2765814395984325
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,71,1.4312195397005416,1,2.8965265361449033,1.8241402675094327,1,0.6910710544483399,0.630521472106445,2.750543805340459,1.3045713703263715,1.2765814395984325
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,72,1.4312195397005416,1,2.8965265361449033,1.8241402675094327,1,0.6910710544483399,0.630521472106445,2.750543805340459,1.3045713703263715,1.2765814395984325
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,73,1.8345594606562514,1,2.7089542100521493,2.6259288005767614,1,1.1252618267948904,0.5484707069794418,2.956565280981733,1.249957127296828,1.3474746706995198
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,74,1.8345594606562514,1,2.7089542100521493,2.6259288005767614,1,1.1252618267948904,0.5484707069794418,2.956565280981733,1.249957127296828,1.3474746706995198
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,75,1.8345594606562514,1,2.7089542100521493,2.6259288005767614,1,1.1252618267948904,0.5484707069794418,2.956565280981733,1.249957127296828,1.3474746706995198
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,76,1.8345594606562514,1,2.7089542100521493,2.6259288005767614,1,1.1252618267948904,0.5484707069794418,2.956565280981733,1.249957127296828,1.3474746706995198
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,77,2.30149279688967,1,2.9289384638001743,2.575295760605453,1,1.860899307060199,0.3889119699033998,2.9871766788933405,1.2170429006090036,1.244590872281491
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,78,2.2301593247125857,1,2.235341027335302,2.8863189276826002,1,0.4248559844155205,0.4178709080387792,2.671453411954761,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,79,2.2301593247125857,1,2.235341027335302,2.8863189276826002,1,0.4248559844155205,0.4178709080387792,2.671453411954761,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,80,2.2301593247125857,1,2.235341027335302,2.8863189276826002,1,0.4248559844155205,0.4178709080387792,2.671453411954761,1.3721270934293743,1.2416558959240345
23,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,81,2.2301593247125857,1,2.235341027335302,2.8863189276826002,1,0.4248559844155205,0.4178709080387792,2.671453411954761,1.3721270934293743,1.2416558959240345
