participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
38,DDM,date_delay_time_scaling,wide,DEoptim,1603,TRUE,-315.8710515199149,643.7421030398298,661.8853861649075
