participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
11,DDM,time_scaling_t0,wide,DEoptimR,0.9621288226792125,1,0.37576470080677227,1,0.7395054090709021,1.006867939921107,0.5210512338030159,2.3905486498619806,1.360168966056549,1.3936286439098495,1.3829019083026215
