participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
51,DFT_CRT,time_scaling_t0,wide,DEoptimR,1.0546063857564165,1,0.797632807737846,1,1.000000074834976,0.49334252284480984,0.6267608887165664,2.1767445303079924,1.3491833439105962,1.3995155727626456,1.37060044836367
