participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
89,DDM,time_and_value_scaling,wide,DEoptimR,0.4113729437120585,1,0.5751976176367043,0.3068395913362588,1,0.38586850769890135,0.5116084807675819,4.653427952058217,1.0005515704391843
