participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
21,DFT_CRT,time_and_value_scaling,wide,DEoptimR,0.423926528008463,1,1.0185391766377332,0.5934091210074148,1,1.0000000567292926,1.018539244779215,0.8630169947259231,2.9560249744421165,1.364777732744648
