participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
90,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1.993466543174498,1,1.000026162855932,1.155671803855495,1,1.2251168511919444,1.164343090832756,0.437372609041051,3.847272667591641,1.3418333542522447,1.4341810670663075,1.6779378433350947
