participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
9,DDM,defer_speedup_time_scaling,wide,DEoptimR,611,TRUE,-525.144066527553,1064.288133055106,1088.7683106321585
