participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
11,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.9221285958201105,1,1.0063132576563756,0.39065497827802603,1,0.6336137907371243,1.0775380650157103,0.5869182134137101,2.3711072081020004,1.3615004334669765,1.3966981239808756,1.3843444234660116
