participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
51,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1.0640366803847077,1,1.0048014153144544,0.8007168502684346,1,0.9999997481383021,0.530255050010807,0.6219881783881498,2.1771212118681933,1.3713175056284352
