participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
21,DFT_CRT,value_scaling_t0,wide,DEoptim,1,1.5292092230101118,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
21,DFT_CRT,value_scaling_t0,wide,DEoptim,2,1.5292092230101118,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
21,DFT_CRT,value_scaling_t0,wide,DEoptim,3,1.5292092230101118,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
21,DFT_CRT,value_scaling_t0,wide,DEoptim,4,1.5292092230101118,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
21,DFT_CRT,value_scaling_t0,wide,DEoptim,5,1.5292092230101118,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
21,DFT_CRT,value_scaling_t0,wide,DEoptim,6,1.5292092230101118,1,0.7911312240175903,2.2138419105699283,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
21,DFT_CRT,value_scaling_t0,wide,DEoptim,7,1.852865331133362,1,2.679464901331812,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.0756948373559865,0.36717818123288454
21,DFT_CRT,value_scaling_t0,wide,DEoptim,8,1.852865331133362,1,2.679464901331812,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.0756948373559865,0.36717818123288454
21,DFT_CRT,value_scaling_t0,wide,DEoptim,9,1.852865331133362,1,2.679464901331812,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.0756948373559865,0.36717818123288454
21,DFT_CRT,value_scaling_t0,wide,DEoptim,10,1.852865331133362,1,2.679464901331812,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.0756948373559865,0.36717818123288454
21,DFT_CRT,value_scaling_t0,wide,DEoptim,11,1.852865331133362,1,2.679464901331812,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.337505460660905,0.5712988735362887
21,DFT_CRT,value_scaling_t0,wide,DEoptim,12,1.852865331133362,1,1.610969395532459,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.337505460660905,0.5712988735362887
21,DFT_CRT,value_scaling_t0,wide,DEoptim,13,1.852865331133362,1,1.610969395532459,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.337505460660905,0.5712988735362887
21,DFT_CRT,value_scaling_t0,wide,DEoptim,14,1.852865331133362,1,1.610969395532459,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.337505460660905,0.5712988735362887
21,DFT_CRT,value_scaling_t0,wide,DEoptim,15,1.852865331133362,1,1.610969395532459,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.337505460660905,0.5712988735362887
21,DFT_CRT,value_scaling_t0,wide,DEoptim,16,1.852865331133362,1,1.610969395532459,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.337505460660905,0.5712988735362887
21,DFT_CRT,value_scaling_t0,wide,DEoptim,17,1.852865331133362,1,1.610969395532459,2.337451574513689,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.337505460660905,0.5712988735362887
