participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t0
62,DDM,time_scaling,wide,DEoptim,1,0.0765692403446883,1,0.1454912457172759,1,2.939831039402634,0.3955343267210946,3.5384069594158793,1.5446325306780637
62,DDM,time_scaling,wide,DEoptim,2,0.08959002162795514,1,0.2778915192331188,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
62,DDM,time_scaling,wide,DEoptim,3,0.08959002162795514,1,0.2778915192331188,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
62,DDM,time_scaling,wide,DEoptim,4,0.5883843225938825,1,0.3480507140187547,1,0.31489551765844226,0.5010850847675614,4.776039202340879,0.41349335421808053
62,DDM,time_scaling,wide,DEoptim,5,0.4242644819966518,1,0.3372779661001638,1,1.3502149125561118,0.733392804746925,2.3598155427757095,0.7651808271999467
62,DDM,time_scaling,wide,DEoptim,6,0.4242644819966518,1,0.3372779661001638,1,1.3502149125561118,0.733392804746925,2.3598155427757095,0.7651808271999467
62,DDM,time_scaling,wide,DEoptim,7,0.4242644819966518,1,0.3372779661001638,1,1.3502149125561118,0.733392804746925,2.3598155427757095,0.7651808271999467
62,DDM,time_scaling,wide,DEoptim,8,0.4242644819966518,1,0.3372779661001638,1,1.3502149125561118,0.733392804746925,2.3598155427757095,0.7651808271999467
62,DDM,time_scaling,wide,DEoptim,9,0.0765692403446883,1,0.1454912457172759,1,5.905044951025397,0.9847376483474568,3.5384069594158793,1.5446325306780637
62,DDM,time_scaling,wide,DEoptim,10,0.39945345616433775,1,0.2196909729131944,1,2.913627689704299,0.9150079007887698,3.3369353352723286,0.6069411002324934
62,DDM,time_scaling,wide,DEoptim,11,0.39945345616433775,1,0.2196909729131944,1,2.913627689704299,0.9150079007887698,3.3369353352723286,0.6069411002324934
62,DDM,time_scaling,wide,DEoptim,12,0.2690873211040162,1,0.28391073247043447,1,2.4865631945431232,0.9300499586972875,2.545350326640022,1.3545348648680375
62,DDM,time_scaling,wide,DEoptim,13,0.2690873211040162,1,0.28391073247043447,1,2.4865631945431232,0.9300499586972875,2.545350326640022,1.3545348648680375
62,DDM,time_scaling,wide,DEoptim,14,0.2690873211040162,1,0.28391073247043447,1,2.4865631945431232,0.9300499586972875,2.545350326640022,1.3545348648680375
62,DDM,time_scaling,wide,DEoptim,15,0.2690873211040162,1,0.28391073247043447,1,2.4865631945431232,0.9300499586972875,2.545350326640022,1.3545348648680375
62,DDM,time_scaling,wide,DEoptim,16,0.2690873211040162,1,0.28391073247043447,1,2.4865631945431232,0.9300499586972875,2.545350326640022,1.3545348648680375
62,DDM,time_scaling,wide,DEoptim,17,0.2690873211040162,1,0.28391073247043447,1,2.4865631945431232,0.9300499586972875,2.545350326640022,1.3545348648680375
62,DDM,time_scaling,wide,DEoptim,18,0.2690873211040162,1,0.28391073247043447,1,2.4865631945431232,0.9300499586972875,2.545350326640022,1.3545348648680375
