participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
47,DFT_CRT,time_scaling_t0,wide,DEoptim,1.2384829413040621,1,0.6490004777780443,1,2.121186479129801,2.9768164475123196,0.7598801498152086,2.463067570371468,1.3724691239777989,1.367206477164048,1.3923532632922688
