participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
36,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.8117692308083406,1,1.0112714982567732,0.8147964808236735,1,0.7942166057316753,3.2875421964656706,1.1995080064399717,1.5737553219601197,1.207236151098172
