participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
67,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1.167386309267766,1,1.003422681675505,0.7947306221623033,1,0.9236307874054993,1.0705337100867367,0.789415030612869,3.554178422229993,1.3287181198668523,1.2847100845153616,1.4761813112557545
