participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
45,DFT_CRT,time_and_value_scaling,wide,DEoptimR,0.8674682847507916,1,0.9931084363833466,0.8928621602948028,1,1.1521731646017124,1.1442323959106997,0.845144228052815,3.2780586114615478,1.4239064952427134
