participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
14,DDM,time_and_value_scaling,wide,DEoptim,0.314850439163533,1,2.9999407705393466,0.017712625688366335,1,1.078892266373969,0.17451700842106535,3.6737727341624233,1.1396539907358136
