participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
64,DFT_CRT,time_scaling_t0,wide,DEoptimR,1.101055219381927,1,0.5030726741577309,1,0.9846222102610543,0.9554211940904593,0.6927119896721152,2.9055981093120375,1.273933028855291,1.4830532675495145,1.4485983409529284
