participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
49,DDM,defer_speedup_value_scaling,wide,DEoptim,862,TRUE,-267.3300842038499,546.6601684076998,566.5394042819505
