participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
50,DDM,time_and_value_scaling,wide,DEoptim,0.9481562887909508,1,0.6661614601482084,0.7321732178931197,1,0.6666176650042793,0.9075401096841031,3.4605342618267803,1.3399748465637686
