participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
15,DDM,time_scaling_t0,wide,DEoptim,0.738727106047805,1,0.819466447754583,1,2.072007990948347,0.23175860770797843,0.9824988892796157,3.8357937545066614,1.1065543810328575,1.3707580562247694,1.2401203581466573
