participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
86,DDM,time_scaling_t0,wide,DEoptim,0.8255682527593664,1,1.1852778473524208,1,0.9726988331101785,1.0092270106843126,0.9895217341199015,2.238159323335579,1.4297615485821475,1.3681588161599447,1.377584482830011
