participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
15,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,2.3690481104389445,1,1.0000244100767786,1.5040413805783506,1,5.637725322297209,0.002430621089991628,0.6007454134093605,4.065777214758708,1.0737599411118315,1.3210547467669864,1.229718993027475
