participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t0
42,DFT_CRT,time_scaling,wide,DEoptim,2.999999983640357,1,2.8373114591121054,1,1.1555624848562414,0.5873141904728943,0.4626667330147704,3.1352415642779183,1.2438507617524213
