participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
88,DDM,time_scaling_t0,wide,DEoptimR,0.62244487297548,1,0.4862081524855233,1,1.0000000157680842,0.6267748771409212,0.5225307909524164,2.620740461584398,1.5207132310717242,1.3584346066156205,1.6307089809145692
