participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
75,DDM,time_and_value_scaling_t0,wide,DEoptim,0.8898917469878647,1,0.6791156757370114,0.41320964342329725,1,0.6336896940501442,0.5968363146575085,3.4821264911354586,1.220926134549262,1.1733280996457605
