participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
24,DFT_CRT,time_scaling_t0,wide,DEoptim,0.8834643077830295,1,0.561507465834383,1,1.3668413155758135,1.1308169149342207,0.8270985320631424,3.0034458622009392,1.3986641763980252,1.2739658085981076,1.3976996602066893
