participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
13,DFT_CRT,value_scaling_t0,wide,DEoptim,0.46299250003934705,1,1.022291919517171,0.010000644918630248,1,0.6229513534067784,2.32136388500568,1.3181790447676212,1.3926374702976234,1.3490068226458605
