participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t0
62,DFT_CRT,time_scaling,wide,DEoptim,1,1.5292092230101118,1,2.3358715942711568,1,3.5535242734476924,0.42305457608163827,7.205882728046271,1.0064096354297363
62,DFT_CRT,time_scaling,wide,DEoptim,2,1.5382137507153677,1,2.3358715942711568,1,3.5535242734476924,0.42305457608163827,7.205882728046271,1.0064096354297363
62,DFT_CRT,time_scaling,wide,DEoptim,3,1.5382137507153677,1,2.3358715942711568,1,3.5535242734476924,0.42305457608163827,7.205882728046271,1.0064096354297363
62,DFT_CRT,time_scaling,wide,DEoptim,4,2.2191708511415875,1,1.0594443762931043,1,4.102480612229556,0.6939199734637421,6.173393933726466,1.4202288564066403
62,DFT_CRT,time_scaling,wide,DEoptim,5,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,4.927844117338296,0.5104671228677035
62,DFT_CRT,time_scaling,wide,DEoptim,6,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,4.927844117338296,0.5104671228677035
62,DFT_CRT,time_scaling,wide,DEoptim,7,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,4.927844117338296,0.5104671228677035
62,DFT_CRT,time_scaling,wide,DEoptim,8,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,4.927844117338296,0.5104671228677035
62,DFT_CRT,time_scaling,wide,DEoptim,9,1.3041368708177468,1,1.0725251578306778,1,7.251020106486976,0.5146810379538731,3.399491086981965,0.4869023636176251
62,DFT_CRT,time_scaling,wide,DEoptim,10,1.3041368708177468,1,1.0725251578306778,1,7.251020106486976,0.5146810379538731,3.399491086981965,0.4869023636176251
62,DFT_CRT,time_scaling,wide,DEoptim,11,1.3041368708177468,1,1.0725251578306778,1,7.251020106486976,0.5146810379538731,3.399491086981965,0.4869023636176251
62,DFT_CRT,time_scaling,wide,DEoptim,12,1.3041368708177468,1,1.0725251578306778,1,7.251020106486976,0.5146810379538731,3.399491086981965,0.589500623802375
62,DFT_CRT,time_scaling,wide,DEoptim,13,1.3041368708177468,1,1.0725251578306778,1,0.7527414960948828,0.5146810379538731,3.399491086981965,0.589500623802375
62,DFT_CRT,time_scaling,wide,DEoptim,14,1.3041368708177468,1,1.0725251578306778,1,0.7527414960948828,0.5146810379538731,3.399491086981965,0.589500623802375
62,DFT_CRT,time_scaling,wide,DEoptim,15,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,16,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,17,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,18,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,19,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,20,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,21,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,22,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,23,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
62,DFT_CRT,time_scaling,wide,DEoptim,24,1.6002733579673805,1,1.326283686256036,1,2.544728429056704,0.6297453751168764,2.7556082821620738,1.3343536904547364
