participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
36,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.633168571093701,1,1.0155188684693601,0.51909516781977,1,1.0176694372428674,1.0184824484292214,0.690304076062557,3.2770828213349152,1.1947270162046726,1.5625361963789453,1.2083090031659134
