participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
77,DDM,time_and_value_scaling_t0,wide,DEoptim,0.7744068023146005,1,1.4661659345944038,1.1775065880424338,1,0.9340589583129322,0.9908611678807295,3.114506740386454,1.2468118174667564,1.3599889653990855
