participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
21,DFT_CRT,time_scaling_t0,wide,DEoptim,2.4882313296947354,1,2.999999825395801,1,3.314480747221797,1.0408289947621274,0.5252456157509021,3.5264558880525456,1.2290721994556637,1.3235253130188571,1.3723533272563104
