participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
90,DFT_CRT,value_scaling,wide,DEoptim,1.9512938299226004,1,1.0001718038538452,1.1447500594342706,1,0.43993050325658395,3.9413549919649493,1.398253080675276
