participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.3900038346568173,1,1.000000010335838,0.6478435059511912,1,0.9209068706096842,2.365179541962763,1.560887660579069,1.4073554305324685,1.6595287444166065
