participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
67,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.6855845319022527,1,1.002650932014098,0.43918352880439304,1,0.9194044518983426,1.0805871409887184,0.7562307726419536,3.32351818890555,1.3522671536625206,1.3105562930908823,1.507865922153828
