participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
26,DFT_CRT,value_scaling_t0,wide,DEoptimR,1.1182095725748071,1,1.0056815291271766,0.4134796321677199,1,0.4897502797739059,3.098023175843382,1.2006660954749067,1.3498973607350193,1.2631200569913272
