participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t01,t02
74,DDM,time_scaling_t0,wide,DEoptim,1,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,0.32241913747275247
74,DDM,time_scaling_t0,wide,DEoptim,2,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,0.32241913747275247
74,DDM,time_scaling_t0,wide,DEoptim,3,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5473777162385565,7.526061924774666,1.3882575730676765,0.32241913747275247
74,DDM,time_scaling_t0,wide,DEoptim,4,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5473777162385565,7.526061924774666,1.3882575730676765,0.32241913747275247
74,DDM,time_scaling_t0,wide,DEoptim,5,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5473777162385565,7.526061924774666,1.3882575730676765,0.32241913747275247
74,DDM,time_scaling_t0,wide,DEoptim,6,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5473777162385565,7.526061924774666,1.3882575730676765,0.32241913747275247
74,DDM,time_scaling_t0,wide,DEoptim,7,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,0.11503504993207764
74,DDM,time_scaling_t0,wide,DEoptim,8,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.5681130338967592,6.105573464823328,0.3303098644246347,0.11503504993207764
74,DDM,time_scaling_t0,wide,DEoptim,9,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.5681130338967592,6.105573464823328,0.3303098644246347,0.11503504993207764
74,DDM,time_scaling_t0,wide,DEoptim,10,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.5681130338967592,6.105573464823328,0.3303098644246347,0.11503504993207764
74,DDM,time_scaling_t0,wide,DEoptim,11,0.9259234483981508,1,0.117850304448046,1,1.255185184706002,0.09376089351891104,4.2697470800546,0.8731492765434087,1.1063188665920591
74,DDM,time_scaling_t0,wide,DEoptim,12,0.9259234483981508,1,0.117850304448046,1,1.255185184706002,0.09376089351891104,4.2697470800546,0.8731492765434087,1.1063188665920591
74,DDM,time_scaling_t0,wide,DEoptim,13,0.9259234483981508,1,0.117850304448046,1,1.255185184706002,0.09376089351891104,4.2697470800546,0.8731492765434087,1.1063188665920591
74,DDM,time_scaling_t0,wide,DEoptim,14,0.417648791987644,1,0.1609251814382151,1,0.33402003115043044,0.5681130338967592,6.105573464823328,0.3303098644246347,0.11503504993207764
74,DDM,time_scaling_t0,wide,DEoptim,15,0.417648791987644,1,0.1609251814382151,1,0.33402003115043044,0.5681130338967592,6.105573464823328,0.3303098644246347,0.11503504993207764
74,DDM,time_scaling_t0,wide,DEoptim,16,0.28620180904166775,1,0.02972025428153574,1,1.5773100064732133,0.6508885859144883,3.7496155627193213,0.39736896842187275,1.2115079528964126
74,DDM,time_scaling_t0,wide,DEoptim,17,0.12533532820176335,1,0.18921303831593306,1,0.5359394379891453,0.8148360209126074,3.9755858251536176,1.011964293058114,0.9818343130945227
74,DDM,time_scaling_t0,wide,DEoptim,18,0.12533532820176335,1,0.18921303831593306,1,0.5359394379891453,0.8148360209126074,3.9755858251536176,1.011964293058114,0.9818343130945227
74,DDM,time_scaling_t0,wide,DEoptim,19,0.12533532820176335,1,0.18921303831593306,1,0.5359394379891453,0.8148360209126074,3.9755858251536176,1.011964293058114,0.9818343130945227
74,DDM,time_scaling_t0,wide,DEoptim,20,0.11963790469675861,1,0.37012786743139914,1,2.759422485530376,0.9755167040162251,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,21,0.11963790469675861,1,0.37012786743139914,1,2.759422485530376,0.9755167040162251,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,22,0.11963790469675861,1,0.37012786743139914,1,2.759422485530376,0.9755167040162251,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,23,0.11963790469675861,1,0.37012786743139914,1,2.759422485530376,0.9755167040162251,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,24,0.28620180904166775,1,0.3057645415652036,1,0.9660509583394348,0.8928720073021437,3.1743488501596295,0.39736896842187275,1.2115079528964126
74,DDM,time_scaling_t0,wide,DEoptim,25,0.28620180904166775,1,0.3057645415652036,1,0.9660509583394348,0.8928720073021437,3.1743488501596295,0.39736896842187275,1.2115079528964126
74,DDM,time_scaling_t0,wide,DEoptim,26,0.28620180904166775,1,0.3057645415652036,1,0.9660509583394348,0.8928720073021437,3.1743488501596295,0.39736896842187275,1.2115079528964126
74,DDM,time_scaling_t0,wide,DEoptim,27,0.28620180904166775,1,0.3057645415652036,1,0.9660509583394348,0.8928720073021437,3.1743488501596295,0.39736896842187275,1.2115079528964126
74,DDM,time_scaling_t0,wide,DEoptim,28,0.11963790469675861,1,0.37012786743139914,1,0.5991877092108515,0.9591268865268435,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,29,0.11963790469675861,1,0.37012786743139914,1,0.5991877092108515,0.9591268865268435,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,30,0.11963790469675861,1,0.37012786743139914,1,0.5991877092108515,0.9591268865268435,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,31,0.11963790469675861,1,0.25453354478434276,1,0.5991877092108515,0.9591268865268435,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,32,0.11963790469675861,1,0.25453354478434276,1,0.5991877092108515,0.9591268865268435,3.071795855203531,1.0214801272475564,0.8694288890206718
74,DDM,time_scaling_t0,wide,DEoptim,33,0.5403922010105184,1,0.4460959661645435,1,0.9301681705220916,0.677843403796433,2.8394526362532737,0.9651855458715545,1.2110783170216963
