participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
23,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.7671779147444645,1,1.0553721253506194,0.5403259102754746,1,0.999999958983802,0.7183543584533177,2.682172619708672,1.3450180645251468,1.3591441521098817
