participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
81,DDM,value_scaling_t0,wide,DEoptim,1,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
81,DDM,value_scaling_t0,wide,DEoptim,2,0.9415721728466452,1,1.7031581802293658,0.8091537833432668,1,0.831741441287389,5.912645624695579,0.6514786890591495,1.9721542539424264
81,DDM,value_scaling_t0,wide,DEoptim,3,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,4,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,5,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,6,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,7,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,8,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,9,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,10,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
81,DDM,value_scaling_t0,wide,DEoptim,11,0.28611295628594235,1,2.915257035244257,0.07363624145369968,1,0.995429708608641,4.342219591049142,0.8066767957126721,1.4816346894414165
